mode,function,kernel,scna_width,qo_len,iteration,profiled_total,safe_sm,scna_exp,q_load,k_load,v_load,qk_dot,core_acc,host_elapsed
scna-int8,exp2,direct,32,8,0,1286.0,666.0,581.0,4.0,297.0,292.0,8.0,11.0,1559.0
scna-int8,exp2,direct,32,8,1,1282.0,664.0,580.0,4.0,300.0,289.0,8.0,9.0,1552.0
scna-int8,exp2,direct,32,8,2,1275.0,666.0,580.0,4.0,298.0,281.0,8.0,10.0,1565.0
scna-int8,exp2,direct,32,8,3,1335.0,675.0,583.0,4.0,324.0,306.0,8.0,10.0,1609.0
scna-int8,exp2,direct,32,8,4,1372.0,676.0,583.0,4.0,345.0,321.0,8.0,10.0,1638.0
scna-int8,exp2,direct,32,8,5,1365.0,677.0,583.0,5.0,349.0,308.0,8.0,10.0,1619.0
scna-int8,exp2,direct,32,8,6,1363.0,678.0,583.0,4.0,350.0,305.0,8.0,10.0,1632.0
scna-int8,exp2,direct,32,8,7,1353.0,671.0,582.0,4.0,336.0,316.0,8.0,10.0,1611.0
scna-int8,exp2,direct,32,8,8,1357.0,679.0,582.0,4.0,344.0,304.0,8.0,10.0,1609.0
scna-int8,exp2,direct,32,8,9,1364.0,678.0,583.0,4.0,346.0,310.0,8.0,10.0,1615.0
scna-int8,exp2,direct,32,8,10,1359.0,676.0,583.0,4.0,346.0,307.0,8.0,10.0,1621.0
scna-int8,exp2,direct,32,8,11,1364.0,679.0,583.0,4.0,349.0,306.0,8.0,10.0,1614.0
scna-int8,exp2,direct,32,8,12,1416.0,689.0,587.0,4.0,368.0,329.0,8.0,10.0,1782.0
scna-int8,exp2,direct,32,8,13,1501.0,704.0,590.0,4.0,406.0,361.0,8.0,10.0,1798.0
scna-int8,exp2,direct,32,8,14,1503.0,703.0,590.0,4.0,407.0,363.0,8.0,10.0,1860.0
scna-int8,exp2,direct,32,8,15,1505.0,703.0,590.0,4.0,409.0,363.0,8.0,10.0,1862.0
scna-int8,exp2,direct,32,8,16,1505.0,704.0,590.0,4.0,408.0,363.0,8.0,10.0,1823.0
scna-int8,exp2,direct,32,8,17,1505.0,707.0,590.0,4.0,409.0,359.0,8.0,10.0,1764.0
scna-int8,exp2,direct,32,8,18,1505.0,705.0,589.0,4.0,409.0,361.0,8.0,10.0,1756.0
scna-int8,exp2,direct,32,8,19,1508.0,705.0,590.0,4.0,413.0,361.0,8.0,9.0,1748.0
scna-int8,exp2,direct,32,16,0,2008.0,1330.0,1149.0,8.0,331.0,299.0,12.0,13.0,2260.0
scna-int8,exp2,direct,32,16,1,2009.0,1330.0,1148.0,8.0,332.0,299.0,12.0,13.0,2261.0
scna-int8,exp2,direct,32,16,2,2001.0,1331.0,1149.0,8.0,326.0,298.0,12.0,12.0,2254.0
scna-int8,exp2,direct,32,16,3,2012.0,1330.0,1149.0,8.0,334.0,301.0,12.0,13.0,2268.0
scna-int8,exp2,direct,32,16,4,1983.0,1330.0,1148.0,8.0,306.0,301.0,12.0,13.0,2316.0
scna-int8,exp2,direct,32,16,5,2080.0,1346.0,1151.0,8.0,365.0,323.0,12.0,13.0,2407.0
scna-int8,exp2,direct,32,16,6,2122.0,1348.0,1155.0,8.0,407.0,320.0,12.0,13.0,2492.0
scna-int8,exp2,direct,32,16,7,2120.0,1345.0,1154.0,8.0,403.0,324.0,12.0,12.0,2480.0
scna-int8,exp2,direct,32,16,8,2116.0,1347.0,1154.0,7.0,402.0,321.0,12.0,12.0,2467.0
scna-int8,exp2,direct,32,16,9,2118.0,1348.0,1154.0,8.0,396.0,327.0,12.0,13.0,2472.0
scna-int8,exp2,direct,32,16,10,2122.0,1349.0,1154.0,8.0,396.0,331.0,12.0,12.0,2384.0
scna-int8,exp2,direct,32,16,11,2117.0,1349.0,1154.0,8.0,405.0,318.0,12.0,12.0,2456.0
scna-int8,exp2,direct,32,16,12,2111.0,1351.0,1154.0,8.0,393.0,320.0,12.0,13.0,2441.0
scna-int8,exp2,direct,32,16,13,2110.0,1346.0,1154.0,8.0,397.0,321.0,12.0,13.0,2460.0
scna-int8,exp2,direct,32,16,14,2115.0,1347.0,1153.0,8.0,400.0,322.0,12.0,13.0,2495.0
scna-int8,exp2,direct,32,16,15,2113.0,1351.0,1154.0,8.0,397.0,319.0,12.0,12.0,2404.0
scna-int8,exp2,direct,32,16,16,2104.0,1349.0,1155.0,8.0,391.0,317.0,12.0,12.0,2387.0
scna-int8,exp2,direct,32,16,17,2087.0,1344.0,1154.0,7.0,386.0,310.0,12.0,14.0,2428.0
scna-int8,exp2,direct,32,16,18,2063.0,1343.0,1151.0,8.0,370.0,305.0,12.0,12.0,2416.0
scna-int8,exp2,direct,32,16,19,2016.0,1335.0,1150.0,8.0,346.0,290.0,12.0,13.0,2314.0
scna-int8,exp2,direct,32,32,0,3251.0,2604.0,2284.0,15.0,283.0,276.0,24.0,24.0,3527.0
scna-int8,exp2,direct,32,32,1,3242.0,2605.0,2283.0,15.0,272.0,276.0,24.0,26.0,3555.0
scna-int8,exp2,direct,32,32,2,3252.0,2609.0,2285.0,15.0,272.0,282.0,24.0,24.0,3513.0
scna-int8,exp2,direct,32,32,3,3272.0,2613.0,2284.0,15.0,275.0,295.0,24.0,25.0,3633.0
scna-int8,exp2,direct,32,32,4,3323.0,2631.0,2287.0,15.0,291.0,310.0,24.0,26.0,3649.0
scna-int8,exp2,direct,32,32,5,3310.0,2635.0,2286.0,15.0,297.0,289.0,24.0,25.0,3666.0
scna-int8,exp2,direct,32,32,6,3232.0,2605.0,2283.0,15.0,276.0,263.0,24.0,24.0,3583.0
scna-int8,exp2,direct,32,32,7,3214.0,2596.0,2282.0,15.0,276.0,254.0,24.0,24.0,3572.0
scna-int8,exp2,direct,32,32,8,3305.0,2621.0,2284.0,15.0,291.0,304.0,24.0,25.0,3638.0
scna-int8,exp2,direct,32,32,9,3290.0,2624.0,2285.0,15.0,282.0,295.0,24.0,25.0,3646.0
scna-int8,exp2,direct,32,32,10,3226.0,2604.0,2283.0,15.0,278.0,255.0,24.0,24.0,3598.0
scna-int8,exp2,direct,32,32,11,3225.0,2605.0,2285.0,15.0,268.0,263.0,24.0,25.0,3542.0
scna-int8,exp2,direct,32,32,12,3213.0,2601.0,2283.0,15.0,268.0,256.0,24.0,24.0,3522.0
scna-int8,exp2,direct,32,32,13,3216.0,2600.0,2283.0,15.0,271.0,256.0,24.0,25.0,3556.0
scna-int8,exp2,direct,32,32,14,3208.0,2600.0,2285.0,15.0,266.0,254.0,24.0,24.0,3485.0
scna-int8,exp2,direct,32,32,15,3213.0,2603.0,2284.0,15.0,268.0,254.0,24.0,24.0,3558.0
scna-int8,exp2,direct,32,32,16,3212.0,2600.0,2284.0,15.0,270.0,253.0,24.0,25.0,3500.0
scna-int8,exp2,direct,32,32,17,3199.0,2601.0,2282.0,15.0,256.0,254.0,24.0,24.0,3568.0
scna-int8,exp2,direct,32,32,18,3213.0,2600.0,2284.0,15.0,268.0,256.0,24.0,25.0,3488.0
scna-int8,exp2,direct,32,32,19,3197.0,2602.0,2283.0,15.0,257.0,250.0,24.0,24.0,3548.0
scna-int8,exp2,tree,8,4,0,790.0,226.0,179.0,2.0,284.0,268.0,4.0,2.0,1045.0
scna-int8,exp2,tree,8,4,1,790.0,227.0,179.0,2.0,282.0,270.0,4.0,2.0,1019.0
scna-int8,exp2,tree,8,4,2,801.0,229.0,181.0,2.0,292.0,269.0,4.0,2.0,1115.0
scna-int8,exp2,tree,8,4,3,794.0,228.0,179.0,2.0,290.0,265.0,4.0,2.0,1111.0
scna-int8,exp2,tree,8,4,4,791.0,227.0,179.0,2.0,286.0,267.0,4.0,2.0,1109.0
scna-int8,exp2,tree,8,4,5,799.0,226.0,179.0,2.0,292.0,269.0,4.0,3.0,1109.0
scna-int8,exp2,tree,8,4,6,793.0,228.0,179.0,2.0,289.0,264.0,4.0,2.0,1021.0
scna-int8,exp2,tree,8,4,7,793.0,227.0,180.0,2.0,291.0,263.0,4.0,3.0,1099.0
scna-int8,exp2,tree,8,4,8,770.0,225.0,179.0,2.0,281.0,253.0,4.0,2.0,1050.0
scna-int8,exp2,tree,8,4,9,779.0,229.0,180.0,2.0,282.0,257.0,4.0,2.0,1110.0
scna-int8,exp2,tree,8,4,10,780.0,228.0,179.0,2.0,283.0,257.0,4.0,2.0,1103.0
scna-int8,exp2,tree,8,4,11,778.0,228.0,179.0,2.0,283.0,255.0,4.0,2.0,1106.0
scna-int8,exp2,tree,8,4,12,774.0,228.0,179.0,2.0,278.0,257.0,4.0,2.0,1102.0
scna-int8,exp2,tree,8,4,13,744.0,222.0,178.0,2.0,265.0,246.0,4.0,2.0,992.0
scna-int8,exp2,tree,8,4,14,785.0,229.0,180.0,2.0,278.0,267.0,4.0,2.0,1076.0
scna-int8,exp2,tree,8,4,15,765.0,226.0,179.0,2.0,273.0,254.0,4.0,2.0,1034.0
scna-int8,exp2,tree,8,4,16,778.0,228.0,178.0,2.0,282.0,257.0,4.0,2.0,1022.0
scna-int8,exp2,tree,8,4,17,781.0,228.0,178.0,2.0,277.0,265.0,4.0,2.0,1107.0
scna-int8,exp2,tree,8,4,18,775.0,229.0,180.0,2.0,276.0,259.0,4.0,2.0,1035.0
scna-int8,exp2,tree,8,4,19,767.0,226.0,179.0,2.0,276.0,254.0,4.0,2.0,1059.0
scna-int8,exp2,tree,8,8,0,1055.0,435.0,350.0,4.0,313.0,281.0,8.0,6.0,1330.0
scna-int8,exp2,tree,8,8,1,1055.0,434.0,350.0,4.0,306.0,288.0,8.0,7.0,1368.0
scna-int8,exp2,tree,8,8,2,1037.0,434.0,349.0,4.0,284.0,292.0,9.0,6.0,1340.0
scna-int8,exp2,tree,8,8,3,1059.0,434.0,349.0,4.0,311.0,287.0,9.0,6.0,1330.0
scna-int8,exp2,tree,8,8,4,1135.0,445.0,351.0,4.0,334.0,329.0,9.0,6.0,1372.0
scna-int8,exp2,tree,8,8,5,1123.0,443.0,351.0,5.0,338.0,315.0,8.0,6.0,1405.0
scna-int8,exp2,tree,8,8,6,1138.0,443.0,351.0,4.0,330.0,339.0,8.0,6.0,1429.0
scna-int8,exp2,tree,8,8,7,1120.0,442.0,351.0,4.0,335.0,317.0,8.0,6.0,1353.0
scna-int8,exp2,tree,8,8,8,1115.0,443.0,351.0,4.0,325.0,320.0,9.0,6.0,1362.0
scna-int8,exp2,tree,8,8,9,1124.0,445.0,352.0,4.0,342.0,310.0,9.0,6.0,1476.0
scna-int8,exp2,tree,8,8,10,1132.0,444.0,351.0,4.0,338.0,323.0,9.0,6.0,1445.0
scna-int8,exp2,tree,8,8,11,1113.0,444.0,351.0,4.0,330.0,312.0,9.0,6.0,1436.0
scna-int8,exp2,tree,8,8,12,1150.0,440.0,351.0,4.0,341.0,342.0,9.0,6.0,1455.0
scna-int8,exp2,tree,8,8,13,1116.0,445.0,350.0,4.0,330.0,315.0,8.0,6.0,1437.0
scna-int8,exp2,tree,8,8,14,1130.0,446.0,351.0,4.0,320.0,337.0,9.0,6.0,1404.0
scna-int8,exp2,tree,8,8,15,1287.0,480.0,363.0,4.0,413.0,367.0,9.0,6.0,1596.0
scna-int8,exp2,tree,8,8,16,1286.0,478.0,362.0,4.0,413.0,368.0,9.0,6.0,1582.0
scna-int8,exp2,tree,8,8,17,1281.0,476.0,364.0,4.0,416.0,361.0,9.0,7.0,1599.0
scna-int8,exp2,tree,8,8,18,1279.0,474.0,362.0,4.0,416.0,363.0,8.0,6.0,1590.0
scna-int8,exp2,tree,8,8,19,1296.0,477.0,362.0,4.0,421.0,371.0,9.0,6.0,1638.0
scna-int8,exp2,tree,8,16,0,1518.0,858.0,689.0,9.0,313.0,303.0,12.0,11.0,1778.0
scna-int8,exp2,tree,8,16,1,1514.0,858.0,688.0,9.0,315.0,296.0,12.0,12.0,1862.0
scna-int8,exp2,tree,8,16,2,1545.0,859.0,689.0,8.0,310.0,332.0,12.0,12.0,1867.0
scna-int8,exp2,tree,8,16,3,1736.0,914.0,702.0,8.0,416.0,364.0,12.0,10.0,2097.0
scna-int8,exp2,tree,8,16,4,1743.0,912.0,703.0,8.0,418.0,368.0,12.0,11.0,2081.0
scna-int8,exp2,tree,8,16,5,1739.0,911.0,703.0,8.0,417.0,366.0,12.0,12.0,2102.0
scna-int8,exp2,tree,8,16,6,1745.0,913.0,703.0,9.0,423.0,363.0,13.0,12.0,2042.0
scna-int8,exp2,tree,8,16,7,1741.0,913.0,702.0,8.0,422.0,363.0,13.0,10.0,2044.0
scna-int8,exp2,tree,8,16,8,1739.0,909.0,702.0,9.0,422.0,363.0,12.0,11.0,2105.0
scna-int8,exp2,tree,8,16,9,1742.0,910.0,702.0,9.0,418.0,369.0,12.0,12.0,2109.0
scna-int8,exp2,tree,8,16,10,1739.0,909.0,703.0,9.0,414.0,371.0,13.0,11.0,2077.0
scna-int8,exp2,tree,8,16,11,1744.0,912.0,701.0,9.0,423.0,364.0,12.0,11.0,2053.0
scna-int8,exp2,tree,8,16,12,1737.0,910.0,703.0,8.0,415.0,368.0,12.0,12.0,2047.0
scna-int8,exp2,tree,8,16,13,1738.0,911.0,702.0,8.0,417.0,365.0,12.0,12.0,2096.0
scna-int8,exp2,tree,8,16,14,1736.0,908.0,703.0,8.0,414.0,370.0,12.0,12.0,2047.0
scna-int8,exp2,tree,8,16,15,1737.0,908.0,703.0,8.0,414.0,372.0,12.0,11.0,2054.0
scna-int8,exp2,tree,8,16,16,1735.0,913.0,701.0,8.0,411.0,368.0,12.0,11.0,2061.0
scna-int8,exp2,tree,8,16,17,1739.0,907.0,702.0,9.0,421.0,366.0,12.0,11.0,2103.0
scna-int8,exp2,tree,8,16,18,1740.0,909.0,702.0,9.0,420.0,365.0,12.0,12.0,2062.0
scna-int8,exp2,tree,8,16,19,1735.0,908.0,702.0,8.0,413.0,369.0,12.0,12.0,2063.0
scna-int8,exp2,tree,8,32,0,2500.0,1724.0,1368.0,15.0,354.0,334.0,24.0,25.0,2779.0
scna-int8,exp2,tree,8,32,1,2492.0,1722.0,1367.0,15.0,347.0,335.0,24.0,25.0,2783.0
scna-int8,exp2,tree,8,32,2,2632.0,1781.0,1379.0,15.0,390.0,374.0,24.0,23.0,2985.0
scna-int8,exp2,tree,8,32,3,2661.0,1771.0,1378.0,15.0,435.0,368.0,24.0,23.0,2959.0
scna-int8,exp2,tree,8,32,4,2666.0,1780.0,1379.0,15.0,433.0,364.0,24.0,24.0,2966.0
scna-int8,exp2,tree,8,32,5,2673.0,1776.0,1378.0,15.0,434.0,374.0,24.0,24.0,3042.0
scna-int8,exp2,tree,8,32,6,2666.0,1779.0,1379.0,15.0,435.0,365.0,24.0,24.0,3046.0
scna-int8,exp2,tree,8,32,7,2662.0,1775.0,1380.0,15.0,431.0,368.0,24.0,24.0,2971.0
scna-int8,exp2,tree,8,32,8,2674.0,1776.0,1378.0,15.0,433.0,377.0,24.0,23.0,3020.0
scna-int8,exp2,tree,8,32,9,2634.0,1768.0,1378.0,15.0,418.0,360.0,24.0,24.0,3002.0
scna-int8,exp2,tree,8,32,10,2634.0,1766.0,1377.0,15.0,418.0,362.0,24.0,24.0,3024.0
scna-int8,exp2,tree,8,32,11,2617.0,1759.0,1376.0,15.0,408.0,362.0,24.0,24.0,2920.0
scna-int8,exp2,tree,8,32,12,2618.0,1760.0,1376.0,15.0,416.0,354.0,24.0,23.0,2893.0
scna-int8,exp2,tree,8,32,13,2629.0,1762.0,1375.0,15.0,417.0,361.0,24.0,24.0,2902.0
scna-int8,exp2,tree,8,32,14,2591.0,1763.0,1375.0,15.0,395.0,347.0,24.0,23.0,2939.0
scna-int8,exp2,tree,8,32,15,2588.0,1760.0,1374.0,15.0,389.0,351.0,24.0,24.0,2984.0
scna-int8,exp2,tree,8,32,16,2599.0,1758.0,1373.0,15.0,392.0,361.0,24.0,23.0,2959.0
scna-int8,exp2,tree,8,32,17,2583.0,1755.0,1374.0,15.0,386.0,354.0,24.0,24.0,2976.0
scna-int8,exp2,tree,8,32,18,2594.0,1756.0,1374.0,15.0,394.0,356.0,24.0,23.0,2887.0
scna-int8,exp2,tree,8,32,19,2599.0,1759.0,1374.0,15.0,396.0,355.0,24.0,24.0,2877.0
scna-int8,exp2,tree,16,4,0,811.0,241.0,198.0,3.0,282.0,273.0,4.0,2.0,1116.0
scna-int8,exp2,tree,16,4,1,816.0,241.0,197.0,3.0,296.0,265.0,4.0,2.0,1120.0
scna-int8,exp2,tree,16,4,2,819.0,241.0,197.0,2.0,294.0,271.0,4.0,2.0,1117.0
scna-int8,exp2,tree,16,4,3,806.0,241.0,198.0,2.0,294.0,258.0,4.0,2.0,1101.0
scna-int8,exp2,tree,16,4,4,826.0,241.0,197.0,2.0,297.0,275.0,4.0,2.0,1119.0
scna-int8,exp2,tree,16,4,5,824.0,240.0,197.0,3.0,295.0,275.0,4.0,2.0,1153.0
scna-int8,exp2,tree,16,4,6,864.0,244.0,198.0,2.0,327.0,280.0,4.0,2.0,1203.0
scna-int8,exp2,tree,16,4,7,868.0,243.0,199.0,3.0,317.0,294.0,4.0,2.0,1189.0
scna-int8,exp2,tree,16,4,8,869.0,244.0,199.0,2.0,323.0,289.0,4.0,2.0,1100.0
scna-int8,exp2,tree,16,4,9,869.0,243.0,198.0,2.0,324.0,288.0,4.0,3.0,1211.0
scna-int8,exp2,tree,16,4,10,871.0,244.0,198.0,2.0,293.0,320.0,4.0,3.0,1162.0
scna-int8,exp2,tree,16,4,11,906.0,244.0,198.0,2.0,327.0,321.0,4.0,3.0,1189.0
scna-int8,exp2,tree,16,4,12,863.0,242.0,199.0,3.0,301.0,306.0,4.0,2.0,1201.0
scna-int8,exp2,tree,16,4,13,889.0,241.0,197.0,2.0,324.0,311.0,4.0,2.0,1195.0
scna-int8,exp2,tree,16,4,14,879.0,243.0,198.0,3.0,323.0,299.0,4.0,2.0,1189.0
scna-int8,exp2,tree,16,4,15,887.0,242.0,198.0,2.0,319.0,312.0,4.0,3.0,1193.0
scna-int8,exp2,tree,16,4,16,895.0,244.0,199.0,3.0,324.0,312.0,4.0,3.0,1201.0
scna-int8,exp2,tree,16,4,17,861.0,243.0,197.0,3.0,315.0,288.0,4.0,3.0,1106.0
scna-int8,exp2,tree,16,4,18,859.0,242.0,197.0,3.0,312.0,290.0,4.0,3.0,1397.0
scna-int8,exp2,tree,16,4,19,860.0,244.0,199.0,2.0,317.0,286.0,4.0,2.0,1227.0
scna-int8,exp2,tree,16,8,0,1121.0,472.0,383.0,4.0,314.0,308.0,8.0,7.0,1369.0
scna-int8,exp2,tree,16,8,1,1132.0,472.0,383.0,4.0,334.0,299.0,8.0,7.0,1372.0
scna-int8,exp2,tree,16,8,2,1134.0,471.0,383.0,4.0,334.0,302.0,8.0,7.0,1372.0
scna-int8,exp2,tree,16,8,3,1129.0,471.0,383.0,4.0,338.0,293.0,8.0,8.0,1372.0
scna-int8,exp2,tree,16,8,4,1146.0,470.0,383.0,4.0,325.0,325.0,8.0,7.0,1482.0
scna-int8,exp2,tree,16,8,5,1197.0,492.0,390.0,4.0,345.0,334.0,8.0,7.0,1553.0
scna-int8,exp2,tree,16,8,6,1235.0,499.0,393.0,4.0,370.0,339.0,8.0,7.0,1498.0
scna-int8,exp2,tree,16,8,7,1229.0,496.0,392.0,4.0,372.0,334.0,8.0,7.0,1474.0
scna-int8,exp2,tree,16,8,8,1221.0,497.0,392.0,4.0,362.0,336.0,8.0,7.0,1462.0
scna-int8,exp2,tree,16,8,9,1232.0,496.0,393.0,4.0,376.0,334.0,8.0,7.0,1534.0
scna-int8,exp2,tree,16,8,10,1228.0,497.0,392.0,4.0,366.0,339.0,8.0,7.0,1495.0
scna-int8,exp2,tree,16,8,11,1234.0,495.0,391.0,4.0,370.0,343.0,8.0,7.0,1559.0
scna-int8,exp2,tree,16,8,12,1222.0,495.0,390.0,4.0,360.0,341.0,8.0,7.0,1552.0
scna-int8,exp2,tree,16,8,13,1222.0,496.0,391.0,3.0,366.0,334.0,8.0,7.0,1462.0
scna-int8,exp2,tree,16,8,14,1223.0,494.0,391.0,4.0,366.0,335.0,8.0,8.0,1471.0
scna-int8,exp2,tree,16,8,15,1308.0,517.0,400.0,5.0,391.0,372.0,8.0,7.0,1636.0
scna-int8,exp2,tree,16,8,16,1319.0,518.0,401.0,4.0,404.0,371.0,8.0,7.0,1608.0
scna-int8,exp2,tree,16,8,17,1312.0,518.0,401.0,4.0,398.0,369.0,8.0,7.0,1605.0
scna-int8,exp2,tree,16,8,18,1312.0,516.0,400.0,4.0,400.0,370.0,8.0,7.0,1607.0
scna-int8,exp2,tree,16,8,19,1326.0,518.0,401.0,4.0,413.0,369.0,8.0,7.0,1601.0
scna-int8,exp2,tree,16,16,0,1552.0,920.0,754.0,8.0,302.0,286.0,12.0,12.0,1901.0
scna-int8,exp2,tree,16,16,1,1628.0,931.0,754.0,7.0,340.0,314.0,12.0,12.0,1876.0
scna-int8,exp2,tree,16,16,2,1681.0,940.0,757.0,8.0,347.0,350.0,12.0,12.0,1999.0
scna-int8,exp2,tree,16,16,3,1673.0,940.0,756.0,8.0,352.0,337.0,12.0,12.0,2040.0
scna-int8,exp2,tree,16,16,4,1635.0,940.0,757.0,8.0,336.0,315.0,12.0,12.0,1938.0
scna-int8,exp2,tree,16,16,5,1678.0,941.0,757.0,8.0,353.0,340.0,12.0,12.0,2019.0
scna-int8,exp2,tree,16,16,6,1659.0,942.0,756.0,9.0,329.0,342.0,12.0,12.0,2023.0
scna-int8,exp2,tree,16,16,7,1685.0,943.0,756.0,8.0,357.0,339.0,12.0,12.0,2088.0
scna-int8,exp2,tree,16,16,8,1656.0,945.0,757.0,8.0,336.0,329.0,12.0,12.0,1955.0
scna-int8,exp2,tree,16,16,9,1742.0,963.0,762.0,8.0,371.0,364.0,12.0,12.0,2057.0
scna-int8,exp2,tree,16,16,10,1805.0,977.0,768.0,8.0,415.0,369.0,12.0,12.0,2172.0
scna-int8,exp2,tree,16,16,11,1806.0,980.0,766.0,8.0,415.0,366.0,13.0,12.0,2054.0
scna-int8,exp2,tree,16,16,12,1804.0,975.0,767.0,8.0,413.0,370.0,12.0,12.0,2166.0
scna-int8,exp2,tree,16,16,13,1804.0,976.0,767.0,8.0,422.0,362.0,12.0,12.0,2184.0
scna-int8,exp2,tree,16,16,14,1807.0,977.0,769.0,8.0,414.0,372.0,12.0,12.0,2175.0
scna-int8,exp2,tree,16,16,15,1792.0,972.0,767.0,8.0,414.0,362.0,12.0,11.0,2078.0
scna-int8,exp2,tree,16,16,16,1805.0,972.0,767.0,7.0,420.0,369.0,12.0,12.0,2179.0
scna-int8,exp2,tree,16,16,17,1802.0,975.0,768.0,8.0,415.0,368.0,12.0,12.0,2177.0
scna-int8,exp2,tree,16,16,18,1795.0,976.0,766.0,8.0,410.0,365.0,12.0,12.0,2064.0
scna-int8,exp2,tree,16,16,19,1802.0,972.0,767.0,8.0,414.0,370.0,12.0,12.0,2172.0
scna-int8,exp2,tree,16,32,0,2580.0,1856.0,1495.0,15.0,324.0,314.0,24.0,23.0,2936.0
scna-int8,exp2,tree,16,32,1,2597.0,1866.0,1495.0,14.0,339.0,306.0,24.0,24.0,2986.0
scna-int8,exp2,tree,16,32,2,2593.0,1864.0,1495.0,15.0,322.0,319.0,24.0,24.0,2983.0
scna-int8,exp2,tree,16,32,3,2612.0,1870.0,1496.0,15.0,335.0,318.0,24.0,25.0,2999.0
scna-int8,exp2,tree,16,32,4,2594.0,1867.0,1495.0,15.0,323.0,317.0,24.0,24.0,2991.0
scna-int8,exp2,tree,16,32,5,2628.0,1865.0,1497.0,14.0,356.0,319.0,24.0,24.0,2901.0
scna-int8,exp2,tree,16,32,6,2634.0,1870.0,1497.0,15.0,356.0,321.0,24.0,24.0,3021.0
scna-int8,exp2,tree,16,32,7,2631.0,1867.0,1497.0,14.0,355.0,322.0,24.0,24.0,2925.0
scna-int8,exp2,tree,16,32,8,2627.0,1867.0,1497.0,14.0,354.0,319.0,24.0,24.0,2931.0
scna-int8,exp2,tree,16,32,9,2601.0,1862.0,1496.0,14.0,345.0,309.0,24.0,23.0,2968.0
scna-int8,exp2,tree,16,32,10,2598.0,1865.0,1496.0,14.0,336.0,310.0,24.0,24.0,2926.0
scna-int8,exp2,tree,16,32,11,2601.0,1868.0,1495.0,14.0,338.0,308.0,24.0,24.0,2895.0
scna-int8,exp2,tree,16,32,12,2609.0,1868.0,1496.0,15.0,342.0,311.0,24.0,24.0,2900.0
scna-int8,exp2,tree,16,32,13,2595.0,1867.0,1495.0,14.0,332.0,310.0,24.0,23.0,2907.0
scna-int8,exp2,tree,16,32,14,2595.0,1863.0,1495.0,15.0,332.0,313.0,24.0,23.0,2993.0
scna-int8,exp2,tree,16,32,15,2598.0,1868.0,1495.0,14.0,332.0,313.0,24.0,23.0,2965.0
scna-int8,exp2,tree,16,32,16,2591.0,1868.0,1496.0,14.0,336.0,301.0,24.0,23.0,2938.0
scna-int8,exp2,tree,16,32,17,2587.0,1870.0,1495.0,14.0,330.0,302.0,24.0,23.0,2902.0
scna-int8,exp2,tree,16,32,18,2578.0,1868.0,1494.0,14.0,321.0,303.0,24.0,23.0,2901.0
scna-int8,exp2,tree,16,32,19,2581.0,1868.0,1495.0,14.0,333.0,293.0,24.0,23.0,2904.0
scna-int8,exp2,tree,32,4,0,842.0,272.0,229.0,3.0,288.0,267.0,4.0,3.0,1093.0
scna-int8,exp2,tree,32,4,1,843.0,274.0,229.0,3.0,290.0,264.0,4.0,3.0,1097.0
scna-int8,exp2,tree,32,4,2,833.0,271.0,229.0,3.0,283.0,264.0,4.0,3.0,1094.0
scna-int8,exp2,tree,32,4,3,844.0,271.0,229.0,3.0,290.0,268.0,4.0,3.0,1093.0
scna-int8,exp2,tree,32,4,4,835.0,271.0,229.0,3.0,282.0,267.0,4.0,3.0,1098.0
scna-int8,exp2,tree,32,4,5,835.0,271.0,229.0,2.0,290.0,261.0,4.0,3.0,1092.0
scna-int8,exp2,tree,32,4,6,841.0,273.0,229.0,3.0,292.0,262.0,4.0,3.0,1098.0
scna-int8,exp2,tree,32,4,7,835.0,272.0,229.0,3.0,287.0,260.0,4.0,3.0,1094.0
scna-int8,exp2,tree,32,4,8,897.0,275.0,230.0,3.0,299.0,308.0,4.0,3.0,1203.0
scna-int8,exp2,tree,32,4,9,910.0,278.0,231.0,2.0,322.0,296.0,4.0,3.0,1137.0
scna-int8,exp2,tree,32,4,10,905.0,281.0,232.0,2.0,312.0,298.0,4.0,3.0,1248.0
scna-int8,exp2,tree,32,4,11,913.0,280.0,231.0,2.0,313.0,306.0,4.0,3.0,1255.0
scna-int8,exp2,tree,32,4,12,915.0,280.0,231.0,2.0,312.0,308.0,4.0,4.0,1246.0
scna-int8,exp2,tree,32,4,13,930.0,279.0,231.0,2.0,330.0,307.0,4.0,3.0,1242.0
scna-int8,exp2,tree,32,4,14,916.0,279.0,231.0,2.0,328.0,296.0,4.0,3.0,1244.0
scna-int8,exp2,tree,32,4,15,903.0,280.0,231.0,2.0,312.0,297.0,4.0,3.0,1125.0
scna-int8,exp2,tree,32,4,16,918.0,279.0,231.0,3.0,314.0,310.0,4.0,3.0,1236.0
scna-int8,exp2,tree,32,4,17,928.0,279.0,232.0,2.0,329.0,306.0,4.0,4.0,1241.0
scna-int8,exp2,tree,32,4,18,882.0,279.0,231.0,2.0,313.0,276.0,4.0,3.0,1153.0
scna-int8,exp2,tree,32,4,19,928.0,279.0,232.0,2.0,328.0,307.0,4.0,4.0,1234.0
scna-int8,exp2,tree,32,8,0,1235.0,540.0,449.0,4.0,349.0,318.0,8.0,8.0,1534.0
scna-int8,exp2,tree,32,8,1,1234.0,542.0,449.0,4.0,333.0,333.0,8.0,7.0,1559.0
